0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
497,0,3,3,4,4,0,0,2,0,4,0,4,0,5,0,4,0,0,4,0,0,4,2,0,1,0,0,0,4,5,0,5,3,0,5,0,0,4,4,0,4,1,0,0,4,0,0,0,2,0,2,4,5,3,0,4,4,5,0,0,4,1,5,4,5,0,0,1,5,0,0,4,0,5,2,5,4,3,1,1,3,1,4,4,5,3,5,0,2,0,5,3,4,0,4
498,0,0,5,5,5,0,5,4,4,1,5,2,1,4,0,0,5,4,0,5,3,1,3,3,5,4,0,2,0,4,2,0,0,5,0,4,1,0,3,4,0,5,0,3,3,0,0,5,5,5,0,3,0,0,0,0,4,5,2,0,0,2,4,3,0,0,4,3,0,2,3,3,3,0,5,0,1,0,0,0,1,0,2,3,1,5,0,0,5,2,3,4,0,0,0
499,4,4,5,1,0,5,0,4,5,0,3,0,1,0,5,4,5,5,0,3,4,3,0,4,0,3,0,0,4,0,4,4,1,5,0,5,1,0,0,0,5,5,0,0,0,4,4,4,0,0,3,4,0,4,0,3,0,5,0,4,0,0,2,0,0,0,0,0,3,5,0,0,4,4,4,0,1,5,1,1,4,4,0,1,5,0,5,2,0,0,4,0,1,5,5
500,4,4,5,0,5,4,2,0,0,4,0,1,5,3,5,3,0,0,5,0,4,5,4,4,3,5,0,3,0,3,4,0,3,5,0,4,0,4,3,5,0,0,5,0,0,4,5,4,1,0,0,0,5,5,0,4,0,0,4,5,0,0,0,5,2,5,0,4,0,0,4,0,3,4,0,1,2,0,3,0,0,0,0,3,5,0,0,4,5,0,0,5,3,4,3
501,5,0,4,5,0,3,4,4,3,0,4,4,4,0,4,0,4,3,5,4,0,4,0,2,0,0,5,0,0,4,2,0,5,5,0,5,0,0,0,0,0,3,0,0,4,2,4,4,4,0,5,1,0,5,5,3,0,0,0,0,0,4,1,5,1,0,2,0,0,4,4,0,0,4,4,0,0,0,0,0,4,5,5,2,3,4,3,1,0,0,3,3,5,5,0
502,3,4,0,0,4,4,0,4,1,2,1,2,0,3,0,0,0,4,2,4,4,0,5,5,4,0,0,2,2,4,5,0,5,0,0,5,0,0,4,4,5,4,0,0,5,4,0,5,5,0,4,4,2,4,0,0,0,4,0,4,0,3,3,0,4,4,5,1,3,0,0,5,0,4,5,0,4,3,0,4,4,0,0,0,5,0,5,3,5,0,0,0,4,0,0
503,0,0,0,0,0,0,0,0,4,2,0,4,1,0,0,1,4,0,2,5,5,0,0,4,0,0,5,5,0,5,0,4,0,0,0,0,0,0,5,2,3,0,5,3,5,4,0,5,0,0,0,4,5,1,2,4,2,5,0,0,4,4,5,5,5,5,0,0,3,0,2,4,0,5,4,4,0,0,0,5,0,0,5,0,5,0,3,5,0,0,4,3,0,5,4
504,3,5,5,5,5,0,3,4,0,4,4,0,0,0,5,4,4,5,3,0,5,2,0,3,4,0,5,3,4,4,4,0,0,0,4,3,2,5,0,3,0,0,0,0,4,3,5,5,0,0,0,1,0,4,0,2,2,3,4,2,0,3,5,0,1,5,4,0,3,0,4,5,0,1,4,5,5,5,0,5,0,4,1,4,4,0,0,5,0,5,5,0,5,5,0
505,0,4,5,5,0,0,4,1,5,0,0,0,0,4,2,0,5,0,0,5,0,4,1,0,4,0,0,0,0,0,5,4,0,5,0,0,1,5,0,5,3,0,5,0,4,4,0,0,0,0,4,5,0,1,3,3,0,0,0,3,1,4,0,5,0,0,5,0,5,3,2,4,3,0,5,5,0,4,0,5,4,2,0,3,5,1,3,3,0,0,5,0,5,5,4
506,4,0,0,4,5,4,4,3,0,3,5,5,0,0,4,0,0,0,4,0,4,0,3,1,4,0,4,2,0,4,2,4,0,4,1,5,0,0,4,5,5,0,0,0,1,5,0,0,0,0,0,0,0,4,4,4,3,4,0,3,5,0,5,5,5,3,0,4,4,0,4,2,0,4,0,0,3,0,4,5,0,0,3,0,0,0,4,5,0,0,4,2,0,3,1
507,4,0,0,3,0,0,4,5,0,5,0,0,4,3,3,5,5,5,0,5,4,0,4,4,4,0,0,0,5,4,5,1,4,0,4,0,1,0,0,5,0,5,4,4,5,0,0,3,3,0,0,0,4,0,0,5,5,5,3,0,4,5,0,0,0,4,3,0,3,1,0,4,0,1,0,4,0,0,5,0,0,3,0,3,0,4,5,5,0,0,0,0,5,0,0
508,0,5,1,1,5,4,4,4,4,4,0,5,4,0,3,5,4,5,4,0,4,0,0,2,5,2,5,0,5,5,5,4,5,5,5,5,0,0,3,5,0,4,4,0,4,5,4,0,4,4,1,0,5,3,0,4,5,0,0,2,0,1,0,3,0,4,5,5,3,4,4,0,0,4,0,0,0,2,0,4,0,0,5,4,0,4,4,5,5,4,3,5,0,4,4
509,0,5,0,2,0,5,0,0,0,0,2,4,3,5,0,0,0,4,5,0,1,5,0,4,0,2,4,0,5,4,5,4,5,5,5,4,4,0,4,5,3,5,0,5,5,1,4,2,0,5,4,5,4,0,3,5,0,4,0,3,0,4,4,3,1,5,0,0,0,3,4,3,0,5,0,0,5,0,0,0,3,0,1,3,3,1,3,5,0,0,0,4,5,1,4
510,0,4,0,0,5,0,2,0,3,5,5,0,0,5,0,5,2,5,4,0,5,0,5,0,4,3,5,5,5,0,0,0,0,2,0,4,3,2,5,4,4,4,4,5,0,4,0,0,3,4,5,1,3,5,5,4,5,4,0,5,4,2,0,0,0,0,4,0,3,0,1,4,0,3,0,3,0,4,0,4,0,4,0,0,3,4,4,0,1,4,0,1,1,3,4
511,0,4,5,0,5,5,4,2,4,0,5,0,0,4,5,0,5,5,5,3,0,0,4,4,3,5,1,0,4,1,2,5,4,0,3,0,0,0,0,4,0,5,5,5,0,0,0,0,2,0,4,4,0,0,0,4,0,0,5,0,0,3,0,0,2,5,4,1,0,3,4,4,0,5,5,3,0,4,0,0,0,0,5,0,0,0,3,5,3,0,0,3,0,5,0
512,4,5,5,5,3,5,5,2,0,2,0,2,0,4,0,5,4,0,0,0,4,2,4,0,3,0,0,0,4,2,3,0,5,1,0,0,0,4,0,0,0,0,0,5,4,3,0,5,3,4,0,5,2,4,4,0,5,4,2,3,3,4,0,0,4,4,5,0,0,0,3,4,4,4,5,5,4,0,5,0,5,0,0,0,4,4,0,0,4,3,0,0,5,3,2
513,0,4,3,5,3,5,0,2,3,4,0,0,2,4,0,3,4,3,0,0,5,0,5,5,0,0,2,0,5,5,1,2,3,1,5,3,0,0,0,0,3,3,2,0,0,0,0,0,3,5,4,3,3,1,1,4,2,4,0,0,4,5,0,5,5,0,0,1,0,5,5,0,0,4,3,3,0,3,5,5,0,3,0,0,0,4,5,4,0,0,0,3,4,5,4
514,5,3,0,0,3,0,5,0,5,4,0,0,0,5,5,4,3,0,0,5,4,0,4,3,4,1,2,5,5,5,0,1,5,4,0,0,4,0,2,0,0,3,4,5,0,2,0,5,2,3,0,0,0,0,4,0,5,0,5,0,3,4,0,0,2,2,3,4,1,0,5,0,5,4,0,5,0,1,0,1,1,5,0,4,0,5,5,0,5,3,3,5,0,3,0
515,5,4,5,0,4,2,0,0,5,4,0,0,5,0,0,3,1,0,3,0,0,4,1,0,0,0,0,5,0,0,0,0,4,0,5,3,0,4,0,4,5,4,5,5,3,4,1,4,4,0,5,0,5,1,1,0,3,5,5,0,0,1,0,5,0,2,3,5,4,0,0,3,0,0,3,0,4,0,0,0,1,4,5,5,2,4,0,0,3,5,0,2,3,0,0
516,0,5,4,5,0,0,4,0,0,0,0,3,5,4,0,0,0,4,5,1,0,4,0,4,0,0,5,2,5,4,0,0,0,3,2,0,3,0,0,1,3,5,0,4,5,5,2,0,0,5,0,4,0,0,3,4,5,0,4,0,5,2,0,1,0,4,5,0,3,0,0,4,4,0,3,0,0,0,0,4,5,0,3,0,0,3,5,0,4,5,5,0,0,5,0
517,0,0,4,5,4,3,4,0,3,0,3,0,0,3,1,5,0,2,0,0,0,5,0,0,0,5,0,5,5,3,0,0,0,4,5,1,4,3,0,0,0,0,0,1,0,5,3,4,0,4,4,0,0,0,3,1,5,0,0,0,5,4,0,0,0,4,4,0,5,5,2,0,0,0,5,0,3,4,0,0,4,5,5,0,4,0,4,4,5,2,1,0,4,4,4
518,5,4,5,4,5,4,1,5,0,4,5,0,3,0,5,0,0,0,3,5,4,0,4,0,0,4,4,1,3,0,4,0,0,4,4,1,0,4,0,0,3,0,0,5,5,4,2,5,0,5,3,4,5,0,0,0,0,0,1,1,0,4,0,0,5,0,4,0,5,4,4,0,4,5,3,4,0,0,2,1,0,0,0,0,1,4,5,5,3,0,5,0,1,4,0
519,4,4,3,4,5,4,4,5,2,5,0,4,5,5,0,5,3,1,4,5,0,2,0,0,3,4,0,3,0,2,0,3,0,4,2,5,0,0,4,3,0,3,5,5,0,4,1,0,4,0,5,0,5,0,5,5,3,3,5,4,4,0,0,0,4,2,0,0,3,0,3,0,5,0,4,5,5,0,0,0,4,5,0,5,0,0,0,2,1,0,5,0,0,5,0
520,5,3,0,5,1,4,3,0,0,0,0,5,5,4,0,4,1,4,3,0,4,4,0,0,4,4,3,4,4,0,4,0,5,5,5,3,0,5,1,4,3,0,0,4,4,0,4,2,0,2,4,2,0,0,0,4,4,4,2,5,5,0,5,3,4,4,0,3,4,0,0,3,2,0,0,4,3,4,1,4,0,3,0,0,5,3,2,4,4,0,0,0,3,0,3
521,4,1,4,4,5,5,0,5,5,5,0,5,0,0,2,5,2,0,1,0,4,1,0,5,5,5,0,4,5,0,4,0,0,3,5,4,5,4,4,0,4,0,0,2,5,5,5,1,4,0,0,0,4,1,0,0,0,2,0,0,0,2,0,2,0,0,0,5,5,3,4,5,5,5,4,4,3,5,0,5,0,4,0,5,5,5,0,3,0,2,4,4,0,5,0
522,5,1,0,3,0,1,0,4,4,4,5,2,5,0,4,4,0,3,0,5,4,5,0,0,5,0,5,0,5,0,5,5,4,0,3,0,0,0,2,3,1,0,5,3,4,0,0,4,4,4,3,2,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,5,0,5,1,5,0,0,0,0,0,1,2,5,3,1,0,4,4,5,0,0,5,0,0,5,4,4,0
523,0,5,4,3,4,3,4,0,4,4,3,0,0,5,0,4,1,0,4,0,0,0,5,5,4,0,3,0,5,0,5,4,4,5,0,5,5,5,0,4,4,3,5,0,0,3,0,4,3,4,5,0,4,0,0,4,0,5,0,0,5,0,0,4,2,3,0,0,0,4,5,0,5,4,4,5,4,4,4,4,5,0,4,4,0,0,0,4,5,0,0,0,3,0,4
524,0,3,1,0,4,0,0,0,0,3,5,4,3,0,4,0,0,3,0,0,0,0,0,5,0,0,0,4,0,3,4,0,4,3,5,0,1,3,0,1,0,5,1,5,0,0,5,0,2,3,1,0,4,4,0,0,4,0,3,0,4,0,0,0,0,4,5,3,4,5,5,0,5,4,5,0,4,0,0,0,5,4,0,0,5,4,2,5,5,3,3,0,4,0,5
525,0,5,0,4,4,0,5,4,0,0,5,2,0,4,4,2,0,4,1,4,5,4,4,4,5,0,2,0,0,0,0,5,0,4,2,4,5,3,3,4,4,5,2,2,4,3,0,0,4,0,0,0,5,5,4,4,4,3,3,4,0,4,4,0,1,0,3,4,0,4,0,5,0,5,4,0,5,0,0,4,2,5,0,0,3,1,5,2,4,2,5,0,1,0,0
526,0,3,0,0,5,4,5,3,0,5,5,0,0,0,5,5,0,0,5,1,2,5,4,5,0,0,0,4,2,4,4,4,0,2,0,1,2,4,0,0,4,0,4,0,0,3,0,1,5,4,5,0,3,0,5,1,4,3,2,5,0,0,0,0,0,5,3,3,4,5,5,3,0,4,0,5,0,2,3,4,0,0,0,3,0,0,0,0,5,2,3,4,2,0,0
527,0,0,5,0,5,5,3,0,0,0,5,0,3,0,4,0,4,3,1,3,2,5,4,5,0,4,4,5,0,3,0,4,0,4,3,0,5,0,5,0,5,5,5,5,5,0,0,0,0,5,4,4,5,0,0,4,4,5,3,5,5,4,0,0,3,0,4,0,5,5,3,0,3,2,0,4,0,0,5,4,4,0,4,4,4,0,0,4,4,4,3,0,0,5,0
528,0,4,4,5,1,5,5,0,0,3,0,4,0,4,2,0,1,0,0,0,0,4,4,0,2,0,2,0,0,0,0,5,0,0,3,0,3,4,0,5,5,5,0,5,3,0,0,5,0,5,3,4,5,2,4,3,5,0,5,0,0,0,0,0,0,5,3,5,0,5,0,5,5,1,0,4,0,5,0,0,5,0,5,5,0,3,4,4,0,0,4,1,5,5,0
529,5,4,3,0,0,0,4,0,4,0,0,1,0,4,0,5,0,4,5,0,4,4,0,0,1,0,0,0,4,0,1,0,5,3,3,4,0,4,0,0,0,4,0,0,4,4,0,5,0,5,0,4,0,0,3,5,2,5,0,0,5,0,4,0,5,0,5,4,5,5,3,0,0,1,5,2,4,4,4,4,0,4,5,1,5,0,5,4,5,0,0,3,4,4,5
530,0,5,5,4,5,4,4,0,0,4,4,5,0,5,5,1,5,4,5,4,3,4,3,4,4,0,0,4,5,3,0,0,4,4,5,3,2,4,2,0,3,4,0,5,2,0,0,0,2,0,5,0,4,5,0,4,4,0,0,5,5,5,0,0,4,0,4,2,4,2,0,0,5,3,5,0,0,2,0,2,4,0,4,2,3,5,4,0,0,4,3,3,0,3,0
531,3,0,0,2,5,4,1,0,0,5,3,0,0,3,0,4,1,0,3,0,3,0,5,3,5,4,1,0,4,3,0,0,0,3,0,5,0,4,3,4,0,5,3,3,0,0,2,4,4,3,2,5,4,0,4,2,5,5,0,0,0,3,0,4,3,0,0,0,4,5,4,5,4,0,0,0,0,3,5,4,5,0,4,0,4,3,4,1,4,0,0,5,2,0,4
532,0,5,3,0,1,5,0,0,4,5,5,4,4,0,0,4,4,3,3,5,4,0,0,5,0,1,0,5,0,1,0,0,0,4,0,0,0,0,4,0,5,1,5,0,5,2,0,5,4,1,0,1,1,1,2,3,4,3,5,2,4,0,4,4,5,5,5,3,5,4,4,2,5,0,0,4,5,0,4,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,1
533,0,0,3,0,2,0,5,5,0,1,2,5,5,0,0,2,4,4,0,3,0,5,3,5,4,3,2,5,3,0,5,0,3,4,3,3,3,4,0,0,0,3,0,0,4,4,0,0,0,4,0,4,0,4,0,0,0,3,0,4,0,3,3,4,4,0,0,4,2,5,0,4,1,4,0,4,0,5,5,4,5,1,0,0,0,0,0,0,5,0,4,5,0,0,0
534,5,0,0,0,5,5,4,0,0,0,0,0,4,0,5,0,5,0,5,4,4,4,2,0,5,0,5,0,5,3,0,0,1,5,4,5,3,5,3,0,4,0,3,0,5,0,5,4,3,0,4,0,5,0,0,0,4,0,0,2,0,3,0,4,0,0,5,3,5,3,0,4,3,0,0,5,0,5,1,0,4,0,1,3,0,4,4,0,5,5,5,0,0,0,4
535,0,0,3,0,5,5,5,0,2,5,4,5,5,3,5,3,0,0,4,4,4,4,0,4,5,3,0,4,4,4,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,3,3,4,0,4,0,0,2,0,4,0,0,0,0,5,2,4,0,4,4,0,3,4,5,0,1,0,5,0,5,4,5,4,4,4,0,3,0,4,1,5,5,3,4,0,2,5,0,5,0
536,4,4,4,0,0,3,0,5,4,4,5,5,4,0,2,5,0,3,0,1,0,0,5,5,4,0,1,0,5,3,3,4,4,1,4,0,2,5,0,5,0,0,0,0,0,0,5,1,3,5,0,0,4,4,5,2,5,0,3,1,5,3,4,0,5,4,5,5,5,0,0,3,0,5,4,4,3,0,4,4,4,5,5,0,5,0,5,5,4,2,1,0,2,4,0
537,0,3,0,0,5,5,3,0,4,2,4,4,0,5,3,3,2,3,0,5,5,4,4,0,3,0,5,0,3,5,0,4,5,5,0,2,2,2,5,0,2,0,3,5,4,2,0,0,3,0,0,2,5,4,0,0,5,5,4,3,4,0,4,5,0,0,4,0,0,0,0,3,0,0,0,0,0,3,4,0,4,4,4,5,5,5,4,5,2,4,3,0,0,0,0
538,0,4,3,4,2,2,1,5,3,0,4,0,5,0,3,5,4,1,4,4,4,0,5,0,0,4,0,4,3,5,5,4,4,4,0,3,3,4,1,3,0,3,3,5,0,4,4,4,4,2,0,0,5,0,0,0,0,0,0,0,0,0,4,0,5,5,4,0,5,0,3,5,5,3,1,0,0,3,2,0,1,5,0,1,5,5,5,0,3,3,5,4,5,5,1
539,0,0,4,4,0,1,5,2,5,3,4,0,4,4,3,0,5,3,2,0,5,5,1,4,5,0,0,4,3,0,0,1,0,0,3,5,0,1,0,4,0,0,0,5,0,2,3,0,0,0,5,0,0,4,2,0,1,0,0,5,4,1,2,0,5,3,0,5,0,0,5,0,3,0,4,0,2,4,3,0,5,1,0,0,4,5,4,5,0,0,4,0,2,5,4
540,0,0,0,0,4,0,4,0,0,5,3,3,3,0,5,4,0,4,3,2,3,0,4,4,4,0,5,5,0,5,0,0,4,3,4,4,3,0,5,0,5,4,0,0,4,0,5,0,0,5,0,3,0,1,0,0,0,5,0,5,2,3,0,0,5,2,5,4,3,3,4,4,4,1,0,0,0,3,0,0,2,3,5,5,0,5,5,3,5,4,0,0,0,4,3
541,5,0,0,0,0,0,0,0,0,3,0,0,4,0,5,5,0,0,5,0,4,5,3,4,1,0,4,5,3,5,0,0,4,0,4,5,0,5,0,3,1,0,4,2,0,0,5,0,5,3,4,4,5,3,3,0,5,0,0,0,0,5,0,3,5,0,5,1,0,4,1,0,0,0,4,0,1,0,5,0,0,0,4,0,1,0,0,0,1,4,5,4,0,0,5
542,0,4,0,4,0,2,0,0,3,4,5,5,5,3,5,5,0,0,5,0,5,5,0,3,0,4,0,5,0,0,0,0,5,0,0,5,0,4,5,0,0,0,4,0,5,4,4,5,4,5,5,5,4,4,0,0,0,5,2,0,2,4,5,0,4,5,0,0,4,4,1,0,0,0,0,3,0,3,5,0,2,4,0,3,3,4,4,0,5,4,0,4,5,5,5
543,3,1,5,5,0,0,0,3,0,4,2,0,4,0,5,5,4,1,0,0,2,0,2,3,1,0,2,0,5,0,0,4,0,0,0,0,2,2,5,1,5,0,0,4,0,0,5,4,4,3,2,4,4,4,0,4,5,2,0,5,4,5,0,5,0,2,4,0,3,0,4,5,4,1,0,4,4,1,0,4,1,4,3,4,5,5,0,3,0,0,0,5,4,0,0
544,0,1,0,4,0,0,0,5,4,4,0,4,0,4,3,0,4,4,0,5,5,5,5,5,0,5,2,1,2,5,0,0,4,3,3,5,0,3,5,1,0,4,3,0,3,0,0,5,0,4,0,3,5,0,4,0,1,4,0,0,3,0,3,4,0,5,0,5,1,5,4,4,0,5,4,4,4,5,0,4,0,0,0,0,4,0,5,0,4,5,3,1,0,5,4
545,4,5,0,0,0,5,4,0,3,5,1,0,0,4,0,0,4,0,4,5,4,0,5,3,4,4,5,0,5,0,5,5,0,4,0,3,2,0,0,4,0,0,3,1,4,0,4,3,0,5,0,0,3,0,4,0,0,5,5,0,5,0,0,0,5,0,0,3,4,2,5,0,0,0,0,4,5,0,0,5,0,0,0,0,4,2,1,5,4,0,5,4,0,0,4
546,0,2,0,0,0,4,4,5,0,0,4,0,5,4,0,5,5,5,4,0,0,0,0,0,4,4,4,1,5,0,0,2,4,0,0,4,0,0,0,3,5,2,0,0,3,5,0,0,4,3,5,3,0,2,5,5,5,0,0,0,3,5,4,0,0,0,4,4,3,4,3,0,0,0,3,0,4,5,0,0,5,0,0,0,5,0,4,0,5,4,0,0,4,5,2
547,1,5,0,0,2,4,5,0,4,4,0,0,0,3,3,5,0,5,0,0,5,5,4,5,0,2,0,3,5,4,5,0,0,2,3,0,1,2,0,5,0,4,2,3,5,3,5,5,4,0,4,4,5,1,4,0,4,0,2,5,0,4,0,0,0,5,0,4,5,5,0,5,0,4,4,0,5,0,4,0,0,5,0,0,0,5,1,3,0,0,1,0,3,4,0
548,5,0,4,4,5,1,5,0,4,0,0,0,0,1,3,5,0,5,0,3,0,4,0,4,0,4,4,3,5,4,5,4,0,4,0,3,1,5,0,4,0,0,0,5,0,0,0,0,5,3,5,5,5,0,3,0,0,5,5,0,0,5,0,4,4,0,3,4,1,0,5,0,4,5,0,5,4,0,4,4,3,0,0,0,0,0,5,5,5,0,0,0,1,0,3
549,1,0,1,0,0,3,0,5,3,4,0,3,5,0,2,0,5,5,3,0,3,1,0,0,0,0,3,0,0,2,5,0,0,0,0,5,5,0,4,0,4,5,0,3,4,5,4,5,5,1,4,0,5,0,0,0,3,5,5,0,5,0,5,4,0,4,4,0,0,0,4,0,0,3,4,0,0,0,0,0,4,0,5,5,5,3,4,0,4,0,0,4,5,5,2
550,0,5,1,0,0,5,5,1,0,0,5,1,5,5,0,5,4,0,4,5,4,3,5,0,0,5,4,0,5,5,0,4,5,4,3,1,0,0,1,0,0,1,4,0,4,3,4,0,3,5,0,5,5,4,0,0,3,4,0,1,4,0,0,4,5,0,3,0,0,4,0,1,5,5,3,0,5,5,0,0,0,0,3,5,4,1,0,5,5,0,5,5,2,5,0
551,1,0,0,0,0,3,0,0,0,0,0,3,0,4,5,0,5,5,3,0,0,2,0,0,0,0,0,0,0,5,5,5,3,0,5,0,4,4,4,0,5,4,3,3,0,1,5,0,5,4,4,1,4,0,5,3,0,4,5,0,4,4,4,0,4,4,0,0,4,0,5,0,0,0,0,5,2,4,5,4,5,0,0,5,0,0,2,0,0,4,0,5,0,5,4
552,0,5,5,1,4,0,3,4,1,4,0,0,0,2,0,3,4,4,0,0,1,0,3,0,0,4,0,3,4,0,0,0,0,0,0,3,0,0,4,4,3,0,3,3,0,1,4,0,0,4,0,1,0,0,5,0,5,3,3,2,3,1,0,0,5,5,0,5,0,0,0,2,5,5,3,4,0,0,0,4,5,0,0,4,5,0,1,0,0,4,0,0,0,1,0
553,3,5,2,0,0,0,5,4,3,3,0,3,4,5,4,2,3,3,4,3,3,5,3,0,5,4,0,3,5,4,5,0,5,3,0,5,2,3,0,3,5,5,5,4,1,0,0,4,0,2,4,3,4,3,3,4,5,0,4,0,0,5,1,5,0,5,5,3,5,5,5,0,4,0,4,5,5,5,1,1,5,4,5,5,0,1,0,0,0,2,0,5,3,5,5
554,3,4,0,0,0,4,1,1,0,0,2,0,5,0,4,0,0,0,0,3,5,0,4,5,0,0,0,2,1,5,4,4,4,0,0,0,0,5,2,0,5,5,2,0,0,5,0,0,0,4,1,2,1,5,4,0,0,0,2,4,3,5,1,0,5,3,0,0,4,4,3,4,4,0,0,4,0,3,0,4,5,5,0,5,4,0,5,0,4,5,5,1,0,4,3
555,0,0,4,4,5,4,5,3,2,0,5,0,5,0,4,4,0,4,4,5,4,0,5,4,0,5,0,2,5,4,0,0,5,0,4,0,0,4,5,1,0,4,3,3,1,4,0,0,0,0,0,4,0,0,5,0,0,5,0,2,1,0,5,0,0,4,3,0,3,5,0,0,4,0,0,0,3,0,0,4,5,0,0,0,0,0,4,3,0,5,4,4,0,0,3
556,1,5,0,3,5,5,2,0,0,4,0,4,4,3,5,4,4,1,3,5,3,0,5,0,0,3,4,5,4,5,4,0,3,3,4,0,0,0,0,4,4,0,4,5,4,0,4,5,1,0,5,3,5,5,4,5,4,4,0,4,4,5,4,4,0,0,2,5,5,5,0,4,4,5,4,1,0,0,3,5,3,0,2,4,0,0,0,0,5,0,4,5,1,0,0
557,5,4,5,5,4,0,5,0,5,0,5,3,0,0,0,0,0,4,4,3,0,0,5,4,0,0,5,0,4,4,0,5,5,0,0,5,0,0,0,4,0,5,0,1,5,4,0,5,0,5,3,1,5,1,0,4,0,0,4,0,4,0,4,0,0,0,1,0,5,5,0,0,0,2,5,1,0,5,0,0,5,5,1,3,4,5,0,1,5,4,4,4,2,0,1
558,4,4,5,4,0,0,0,0,0,0,3,0,2,4,0,3,3,0,5,0,5,5,4,3,5,0,5,5,5,0,0,0,0,4,0,3,5,3,4,0,0,0,2,5,5,0,0,5,4,0,0,4,5,0,0,0,1,4,3,5,5,5,0,0,3,0,4,4,0,0,0,3,5,0,3,5,0,2,0,1,4,4,3,0,0,0,5,1,0,0,0,5,0,1,3
559,3,4,0,0,4,4,4,4,0,4,4,4,3,0,3,0,0,0,0,2,0,4,4,4,3,1,2,3,0,3,0,4,0,0,4,0,0,3,5,0,4,3,4,1,5,0,3,5,0,5,2,5,0,5,4,5,4,5,4,5,4,0,0,5,2,0,4,0,0,1,0,0,0,4,5,4,4,4,4,5,4,0,0,2,5,0,2,3,5,0,2,1,1,3,2
560,5,5,0,5,0,5,0,5,3,5,2,0,5,5,5,0,5,3,4,5,4,1,0,0,5,5,1,4,0,0,0,3,3,4,0,2,0,0,3,1,4,0,5,3,4,5,0,0,5,5,5,0,4,0,3,0,0,0,5,4,0,0,4,1,4,5,1,0,0,4,2,4,5,4,0,3,3,4,0,0,5,0,4,0,3,5,5,0,0,0,2,5,5,5,4
561,4,0,0,4,0,5,3,5,5,3,0,0,1,3,0,0,0,0,5,5,4,0,0,0,0,5,2,2,5,0,0,0,2,3,4,0,4,0,0,4,5,0,0,5,0,0,5,4,3,0,0,4,5,0,2,0,4,5,0,3,0,4,5,0,2,3,0,0,1,0,0,0,3,0,3,0,0,0,1,4,5,0,0,0,0,0,0,3,5,0,4,5,5,0,0
562,5,0,2,2,5,1,0,0,0,5,0,3,0,3,0,0,0,0,4,5,0,0,0,4,0,0,0,5,0,3,5,0,3,0,0,0,0,0,4,4,0,5,5,4,1,0,5,0,5,4,5,2,0,5,3,2,1,4,0,5,3,0,3,0,2,5,3,0,2,1,0,3,1,3,3,2,3,0,3,0,3,0,4,0,4,1,5,4,0,4,0,0,0,3,0
563,5,5,0,5,3,0,5,1,5,5,1,0,0,0,0,0,0,0,2,4,0,0,0,3,0,3,0,5,0,5,0,0,5,5,1,0,1,5,5,5,4,4,0,0,0,3,5,4,0,4,3,0,0,0,5,0,0,0,0,5,4,4,5,0,0,5,0,3,4,5,0,5,0,5,4,0,1,5,4,5,3,5,1,0,2,5,5,3,0,0,4,0,2,0,4
564,0,4,5,0,5,5,5,0,1,0,0,4,4,0,0,4,0,0,5,4,5,5,0,0,0,5,5,2,0,5,0,4,0,0,0,0,5,1,0,0,4,0,4,0,3,3,0,0,0,0,2,5,0,1,5,4,0,4,3,0,0,4,0,3,5,1,5,5,3,5,0,3,0,0,3,0,4,1,4,5,2,3,0,4,5,3,3,0,5,5,0,0,4,5,4
565,2,0,4,0,4,0,0,0,5,5,3,4,5,5,4,0,0,3,0,5,0,4,0,0,4,3,4,3,4,0,5,0,0,4,5,5,4,5,0,5,5,5,4,0,5,0,4,1,0,0,5,0,5,5,0,0,0,0,5,0,0,4,0,1,0,1,0,1,3,0,0,5,3,2,0,2,1,0,0,1,0,2,0,0,4,3,0,5,4,0,5,0,5,5,5
566,2,0,1,0,0,0,4,2,4,0,0,0,0,4,4,0,3,4,4,5,0,1,2,0,0,0,0,4,0,0,0,5,5,4,0,2,0,0,1,3,0,3,4,5,3,1,5,0,0,5,0,4,5,0,5,0,4,0,0,5,3,3,5,0,2,5,0,0,1,0,3,5,5,0,4,5,4,0,3,0,3,5,0,0,4,3,0,5,3,0,3,0,5,5,5
567,1,4,0,4,0,0,3,4,0,5,5,4,4,4,0,3,0,0,4,0,5,0,5,0,4,3,3,4,5,4,5,5,4,5,0,5,3,5,0,4,4,0,5,0,0,3,0,0,0,4,3,0,2,0,5,0,4,0,0,3,0,4,1,4,4,5,3,1,5,2,4,4,4,3,4,1,5,1,0,4,4,5,3,0,3,4,5,0,4,5,2,0,0,0,3
